,request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,request_time,drop_time,DayOfWeekNum,DayOfWeek,MonthDayNum,HourOfDay,MinOfDay,duration in minutes,hour
4690,1720,City,NA,No Cars Available,2016-12-07 08:16:00,,08:16:00,NA,2,Wednesday,7,8,16,,8
4691,1727,City,NA,No Cars Available,2016-12-07 08:17:00,,08:17:00,NA,2,Wednesday,7,8,17,,8
4692,1729,City,NA,No Cars Available,2016-12-07 08:19:00,,08:19:00,NA,2,Wednesday,7,8,19,,8
4693,1731,City,NA,No Cars Available,2016-12-07 08:26:00,,08:26:00,NA,2,Wednesday,7,8,26,,8
4694,1736,City,NA,No Cars Available,2016-12-07 08:26:00,,08:26:00,NA,2,Wednesday,7,8,26,,8
4695,1746,City,NA,No Cars Available,2016-12-07 08:30:00,,08:30:00,NA,2,Wednesday,7,8,30,,8
4696,1737,City,NA,No Cars Available,2016-12-07 08:30:00,,08:30:00,NA,2,Wednesday,7,8,30,,8
4697,1740,City,NA,No Cars Available,2016-12-07 08:32:00,,08:32:00,NA,2,Wednesday,7,8,32,,8
4698,1752,City,NA,No Cars Available,2016-12-07 08:36:00,,08:36:00,NA,2,Wednesday,7,8,36,,8
4699,1753,City,NA,No Cars Available,2016-12-07 08:39:00,,08:39:00,NA,2,Wednesday,7,8,39,,8
4700,1750,City,NA,No Cars Available,2016-12-07 08:43:00,,08:43:00,NA,2,Wednesday,7,8,43,,8
4701,1760,City,NA,No Cars Available,2016-12-07 08:45:00,,08:45:00,NA,2,Wednesday,7,8,45,,8
4702,1761,Airport,NA,No Cars Available,2016-12-07 08:48:00,,08:48:00,NA,2,Wednesday,7,8,48,,8
4703,1765,Airport,NA,No Cars Available,2016-12-07 08:48:00,,08:48:00,NA,2,Wednesday,7,8,48,,8
4704,1768,City,NA,No Cars Available,2016-12-07 08:53:00,,08:53:00,NA,2,Wednesday,7,8,53,,8
4705,1764,City,NA,No Cars Available,2016-12-07 08:54:00,,08:54:00,NA,2,Wednesday,7,8,54,,8
4706,1779,Airport,NA,No Cars Available,2016-12-07 08:55:00,,08:55:00,NA,2,Wednesday,7,8,55,,8
4707,1785,City,NA,No Cars Available,2016-12-07 09:03:00,,09:03:00,NA,2,Wednesday,7,9,3,,9
4708,1783,City,NA,No Cars Available,2016-12-07 09:06:00,,09:06:00,NA,2,Wednesday,7,9,6,,9
4709,1792,City,NA,No Cars Available,2016-12-07 09:10:00,,09:10:00,NA,2,Wednesday,7,9,10,,9
4710,1799,City,NA,No Cars Available,2016-12-07 09:11:00,,09:11:00,NA,2,Wednesday,7,9,11,,9
4711,1803,City,NA,No Cars Available,2016-12-07 09:13:00,,09:13:00,NA,2,Wednesday,7,9,13,,9
4712,1806,City,NA,No Cars Available,2016-12-07 09:15:00,,09:15:00,NA,2,Wednesday,7,9,15,,9
4713,1813,Airport,NA,No Cars Available,2016-12-07 09:19:00,,09:19:00,NA,2,Wednesday,7,9,19,,9
4714,1823,City,NA,No Cars Available,2016-12-07 09:31:00,,09:31:00,NA,2,Wednesday,7,9,31,,9
4715,1822,City,NA,No Cars Available,2016-12-07 09:31:00,,09:31:00,NA,2,Wednesday,7,9,31,,9
4716,1824,City,NA,No Cars Available,2016-12-07 09:31:00,,09:31:00,NA,2,Wednesday,7,9,31,,9
4717,1856,Airport,NA,No Cars Available,2016-12-07 09:45:00,,09:45:00,NA,2,Wednesday,7,9,45,,9
4718,1847,City,NA,No Cars Available,2016-12-07 09:45:00,,09:45:00,NA,2,Wednesday,7,9,45,,9
4719,1857,City,NA,No Cars Available,2016-12-07 09:46:00,,09:46:00,NA,2,Wednesday,7,9,46,,9
4720,1855,City,NA,No Cars Available,2016-12-07 09:50:00,,09:50:00,NA,2,Wednesday,7,9,50,,9
4721,1859,City,NA,No Cars Available,2016-12-07 09:54:00,,09:54:00,NA,2,Wednesday,7,9,54,,9
4722,1862,Airport,NA,No Cars Available,2016-12-07 09:56:00,,09:56:00,NA,2,Wednesday,7,9,56,,9
4723,1869,City,NA,No Cars Available,2016-12-07 09:57:00,,09:57:00,NA,2,Wednesday,7,9,57,,9
4724,1878,City,NA,No Cars Available,2016-12-07 10:01:00,,10:01:00,NA,2,Wednesday,7,10,1,,10
4725,1872,City,NA,No Cars Available,2016-12-07 10:02:00,,10:02:00,NA,2,Wednesday,7,10,2,,10
4726,1879,City,NA,No Cars Available,2016-12-07 10:02:00,,10:02:00,NA,2,Wednesday,7,10,2,,10
4727,1884,Airport,NA,No Cars Available,2016-12-07 10:09:00,,10:09:00,NA,2,Wednesday,7,10,9,,10
4728,1892,Airport,NA,No Cars Available,2016-12-07 10:22:00,,10:22:00,NA,2,Wednesday,7,10,22,,10
4729,1905,City,NA,No Cars Available,2016-12-07 10:33:00,,10:33:00,NA,2,Wednesday,7,10,33,,10
4730,1904,City,NA,No Cars Available,2016-12-07 10:35:00,,10:35:00,NA,2,Wednesday,7,10,35,,10
4731,1912,Airport,NA,No Cars Available,2016-12-07 10:44:00,,10:44:00,NA,2,Wednesday,7,10,44,,10
4732,1913,Airport,NA,No Cars Available,2016-12-07 10:47:00,,10:47:00,NA,2,Wednesday,7,10,47,,10
4733,1917,City,NA,No Cars Available,2016-12-07 10:50:00,,10:50:00,NA,2,Wednesday,7,10,50,,10
4734,1922,Airport,NA,No Cars Available,2016-12-07 11:03:00,,11:03:00,NA,2,Wednesday,7,11,3,,11
4735,1926,City,NA,No Cars Available,2016-12-07 11:10:00,,11:10:00,NA,2,Wednesday,7,11,10,,11
4736,1936,City,NA,No Cars Available,2016-12-07 11:17:00,,11:17:00,NA,2,Wednesday,7,11,17,,11
4737,1933,City,NA,No Cars Available,2016-12-07 11:21:00,,11:21:00,NA,2,Wednesday,7,11,21,,11
4738,1943,City,NA,No Cars Available,2016-12-07 11:22:00,,11:22:00,NA,2,Wednesday,7,11,22,,11
4739,1951,Airport,NA,No Cars Available,2016-12-07 11:29:00,,11:29:00,NA,2,Wednesday,7,11,29,,11
4740,1944,City,NA,No Cars Available,2016-12-07 11:30:00,,11:30:00,NA,2,Wednesday,7,11,30,,11
4741,1965,City,NA,No Cars Available,2016-12-07 11:59:00,,11:59:00,NA,2,Wednesday,7,11,59,,11
4742,1964,City,NA,No Cars Available,2016-12-07 12:02:00,,12:02:00,NA,2,Wednesday,7,12,2,,12
4743,1967,City,NA,No Cars Available,2016-12-07 12:10:00,,12:10:00,NA,2,Wednesday,7,12,10,,12
4744,1970,Airport,NA,No Cars Available,2016-12-07 12:14:00,,12:14:00,NA,2,Wednesday,7,12,14,,12
4745,1980,Airport,NA,No Cars Available,2016-12-07 12:23:00,,12:23:00,NA,2,Wednesday,7,12,23,,12
4746,1987,City,NA,No Cars Available,2016-12-07 12:31:00,,12:31:00,NA,2,Wednesday,7,12,31,,12
4747,1988,Airport,NA,No Cars Available,2016-12-07 12:33:00,,12:33:00,NA,2,Wednesday,7,12,33,,12
4748,1990,City,NA,No Cars Available,2016-12-07 12:40:00,,12:40:00,NA,2,Wednesday,7,12,40,,12
4749,1992,City,NA,No Cars Available,2016-12-07 12:44:00,,12:44:00,NA,2,Wednesday,7,12,44,,12
4750,1998,City,NA,No Cars Available,2016-12-07 12:57:00,,12:57:00,NA,2,Wednesday,7,12,57,,12
4751,2002,City,NA,No Cars Available,2016-12-07 13:06:00,,13:06:00,NA,2,Wednesday,7,13,6,,13
4752,2004,Airport,NA,No Cars Available,2016-12-07 13:20:00,,13:20:00,NA,2,Wednesday,7,13,20,,13
4753,2006,Airport,NA,No Cars Available,2016-12-07 13:22:00,,13:22:00,NA,2,Wednesday,7,13,22,,13
4754,2005,Airport,NA,No Cars Available,2016-12-07 13:22:00,,13:22:00,NA,2,Wednesday,7,13,22,,13
4755,2012,Airport,NA,No Cars Available,2016-12-07 13:28:00,,13:28:00,NA,2,Wednesday,7,13,28,,13
4756,2015,City,NA,No Cars Available,2016-12-07 13:39:00,,13:39:00,NA,2,Wednesday,7,13,39,,13
4757,2021,Airport,NA,No Cars Available,2016-12-07 13:47:00,,13:47:00,NA,2,Wednesday,7,13,47,,13
4758,2023,Airport,NA,No Cars Available,2016-12-07 13:53:00,,13:53:00,NA,2,Wednesday,7,13,53,,13
4759,2027,City,NA,No Cars Available,2016-12-07 14:09:00,,14:09:00,NA,2,Wednesday,7,14,9,,14
4760,2028,City,NA,No Cars Available,2016-12-07 14:13:00,,14:13:00,NA,2,Wednesday,7,14,13,,14
4761,2036,City,NA,No Cars Available,2016-12-07 14:18:00,,14:18:00,NA,2,Wednesday,7,14,18,,14
4762,2038,City,NA,No Cars Available,2016-12-07 14:26:00,,14:26:00,NA,2,Wednesday,7,14,26,,14
4763,2054,City,NA,No Cars Available,2016-12-07 14:48:00,,14:48:00,NA,2,Wednesday,7,14,48,,14
4764,2051,City,NA,No Cars Available,2016-12-07 14:48:00,,14:48:00,NA,2,Wednesday,7,14,48,,14
4765,2056,City,NA,No Cars Available,2016-12-07 14:57:00,,14:57:00,NA,2,Wednesday,7,14,57,,14
4766,2059,City,NA,No Cars Available,2016-12-07 14:59:00,,14:59:00,NA,2,Wednesday,7,14,59,,14
4767,2058,Airport,NA,No Cars Available,2016-12-07 15:04:00,,15:04:00,NA,2,Wednesday,7,15,4,,15
4768,2063,City,NA,No Cars Available,2016-12-07 15:08:00,,15:08:00,NA,2,Wednesday,7,15,8,,15
4769,2066,Airport,NA,No Cars Available,2016-12-07 15:12:00,,15:12:00,NA,2,Wednesday,7,15,12,,15
4770,2071,City,NA,No Cars Available,2016-12-07 15:19:00,,15:19:00,NA,2,Wednesday,7,15,19,,15
4771,2072,Airport,NA,No Cars Available,2016-12-07 15:21:00,,15:21:00,NA,2,Wednesday,7,15,21,,15
4772,2081,Airport,NA,No Cars Available,2016-12-07 15:37:00,,15:37:00,NA,2,Wednesday,7,15,37,,15
4773,2080,City,NA,No Cars Available,2016-12-07 15:39:00,,15:39:00,NA,2,Wednesday,7,15,39,,15
4774,2091,City,NA,No Cars Available,2016-12-07 15:53:00,,15:53:00,NA,2,Wednesday,7,15,53,,15
4775,2092,City,NA,No Cars Available,2016-12-07 15:55:00,,15:55:00,NA,2,Wednesday,7,15,55,,15
4776,2093,City,NA,No Cars Available,2016-12-07 15:56:00,,15:56:00,NA,2,Wednesday,7,15,56,,15
4777,2090,City,NA,No Cars Available,2016-12-07 15:57:00,,15:57:00,NA,2,Wednesday,7,15,57,,15
4778,2100,City,NA,No Cars Available,2016-12-07 16:08:00,,16:08:00,NA,2,Wednesday,7,16,8,,16
4779,2115,City,NA,No Cars Available,2016-12-07 16:41:00,,16:41:00,NA,2,Wednesday,7,16,41,,16
4780,2121,City,NA,No Cars Available,2016-12-07 16:48:00,,16:48:00,NA,2,Wednesday,7,16,48,,16
4781,2127,City,NA,No Cars Available,2016-12-07 17:02:00,,17:02:00,NA,2,Wednesday,7,17,2,,17
4782,2132,Airport,NA,No Cars Available,2016-12-07 17:06:00,,17:06:00,NA,2,Wednesday,7,17,6,,17
4783,2128,Airport,NA,No Cars Available,2016-12-07 17:06:00,,17:06:00,NA,2,Wednesday,7,17,6,,17
4784,2140,City,NA,No Cars Available,2016-12-07 17:09:00,,17:09:00,NA,2,Wednesday,7,17,9,,17
4785,2142,Airport,NA,No Cars Available,2016-12-07 17:13:00,,17:13:00,NA,2,Wednesday,7,17,13,,17
4786,2133,Airport,NA,No Cars Available,2016-12-07 17:16:00,,17:16:00,NA,2,Wednesday,7,17,16,,17
4787,2138,Airport,NA,No Cars Available,2016-12-07 17:17:00,,17:17:00,NA,2,Wednesday,7,17,17,,17
4788,2139,City,NA,No Cars Available,2016-12-07 17:17:00,,17:17:00,NA,2,Wednesday,7,17,17,,17
4789,2141,Airport,NA,No Cars Available,2016-12-07 17:18:00,,17:18:00,NA,2,Wednesday,7,17,18,,17
4790,2149,Airport,NA,No Cars Available,2016-12-07 17:18:00,,17:18:00,NA,2,Wednesday,7,17,18,,17
4791,2145,Airport,NA,No Cars Available,2016-12-07 17:19:00,,17:19:00,NA,2,Wednesday,7,17,19,,17
4792,2153,City,NA,No Cars Available,2016-12-07 17:19:00,,17:19:00,NA,2,Wednesday,7,17,19,,17
4793,2144,Airport,NA,No Cars Available,2016-12-07 17:21:00,,17:21:00,NA,2,Wednesday,7,17,21,,17
4794,2137,Airport,NA,No Cars Available,2016-12-07 17:22:00,,17:22:00,NA,2,Wednesday,7,17,22,,17
4795,2151,Airport,NA,No Cars Available,2016-12-07 17:23:00,,17:23:00,NA,2,Wednesday,7,17,23,,17
4796,2155,Airport,NA,No Cars Available,2016-12-07 17:23:00,,17:23:00,NA,2,Wednesday,7,17,23,,17
4797,2159,Airport,NA,No Cars Available,2016-12-07 17:25:00,,17:25:00,NA,2,Wednesday,7,17,25,,17
4798,2154,Airport,NA,No Cars Available,2016-12-07 17:26:00,,17:26:00,NA,2,Wednesday,7,17,26,,17
4799,2158,Airport,NA,No Cars Available,2016-12-07 17:26:00,,17:26:00,NA,2,Wednesday,7,17,26,,17
4800,2156,Airport,NA,No Cars Available,2016-12-07 17:27:00,,17:27:00,NA,2,Wednesday,7,17,27,,17
4801,2164,Airport,NA,No Cars Available,2016-12-07 17:28:00,,17:28:00,NA,2,Wednesday,7,17,28,,17
4802,2161,Airport,NA,No Cars Available,2016-12-07 17:29:00,,17:29:00,NA,2,Wednesday,7,17,29,,17
4803,2157,Airport,NA,No Cars Available,2016-12-07 17:30:00,,17:30:00,NA,2,Wednesday,7,17,30,,17
4804,2170,Airport,NA,No Cars Available,2016-12-07 17:35:00,,17:35:00,NA,2,Wednesday,7,17,35,,17
4805,2175,Airport,NA,No Cars Available,2016-12-07 17:35:00,,17:35:00,NA,2,Wednesday,7,17,35,,17
4806,2174,Airport,NA,No Cars Available,2016-12-07 17:36:00,,17:36:00,NA,2,Wednesday,7,17,36,,17
4807,2176,Airport,NA,No Cars Available,2016-12-07 17:37:00,,17:37:00,NA,2,Wednesday,7,17,37,,17
4808,2171,Airport,NA,No Cars Available,2016-12-07 17:38:00,,17:38:00,NA,2,Wednesday,7,17,38,,17
4809,2178,Airport,NA,No Cars Available,2016-12-07 17:38:00,,17:38:00,NA,2,Wednesday,7,17,38,,17
4810,2183,Airport,NA,No Cars Available,2016-12-07 17:40:00,,17:40:00,NA,2,Wednesday,7,17,40,,17
4811,2172,City,NA,No Cars Available,2016-12-07 17:40:00,,17:40:00,NA,2,Wednesday,7,17,40,,17
4812,2177,City,NA,No Cars Available,2016-12-07 17:41:00,,17:41:00,NA,2,Wednesday,7,17,41,,17
4813,2184,Airport,NA,No Cars Available,2016-12-07 17:42:00,,17:42:00,NA,2,Wednesday,7,17,42,,17
4814,2186,City,NA,No Cars Available,2016-12-07 17:43:00,,17:43:00,NA,2,Wednesday,7,17,43,,17
4815,2189,Airport,NA,No Cars Available,2016-12-07 17:43:00,,17:43:00,NA,2,Wednesday,7,17,43,,17
4816,2185,Airport,NA,No Cars Available,2016-12-07 17:43:00,,17:43:00,NA,2,Wednesday,7,17,43,,17
4817,2188,Airport,NA,No Cars Available,2016-12-07 17:46:00,,17:46:00,NA,2,Wednesday,7,17,46,,17
4818,2196,Airport,NA,No Cars Available,2016-12-07 17:46:00,,17:46:00,NA,2,Wednesday,7,17,46,,17
4819,2190,Airport,NA,No Cars Available,2016-12-07 17:46:00,,17:46:00,NA,2,Wednesday,7,17,46,,17
4820,2191,Airport,NA,No Cars Available,2016-12-07 17:46:00,,17:46:00,NA,2,Wednesday,7,17,46,,17
4821,2193,Airport,NA,No Cars Available,2016-12-07 17:47:00,,17:47:00,NA,2,Wednesday,7,17,47,,17
4822,2199,Airport,NA,No Cars Available,2016-12-07 17:47:00,,17:47:00,NA,2,Wednesday,7,17,47,,17
4823,2194,Airport,NA,No Cars Available,2016-12-07 17:48:00,,17:48:00,NA,2,Wednesday,7,17,48,,17
4824,2201,Airport,NA,No Cars Available,2016-12-07 17:49:00,,17:49:00,NA,2,Wednesday,7,17,49,,17
4825,2204,Airport,NA,No Cars Available,2016-12-07 17:51:00,,17:51:00,NA,2,Wednesday,7,17,51,,17
4826,2198,Airport,NA,No Cars Available,2016-12-07 17:51:00,,17:51:00,NA,2,Wednesday,7,17,51,,17
4827,2202,Airport,NA,No Cars Available,2016-12-07 17:52:00,,17:52:00,NA,2,Wednesday,7,17,52,,17
4828,2205,Airport,NA,No Cars Available,2016-12-07 17:54:00,,17:54:00,NA,2,Wednesday,7,17,54,,17
4829,2212,Airport,NA,No Cars Available,2016-12-07 17:56:00,,17:56:00,NA,2,Wednesday,7,17,56,,17
4830,2213,Airport,NA,No Cars Available,2016-12-07 17:58:00,,17:58:00,NA,2,Wednesday,7,17,58,,17
4831,2215,Airport,NA,No Cars Available,2016-12-07 17:59:00,,17:59:00,NA,2,Wednesday,7,17,59,,17
4832,2219,Airport,NA,No Cars Available,2016-12-07 18:00:00,,18:00:00,NA,2,Wednesday,7,18,0,,18
4833,2214,Airport,NA,No Cars Available,2016-12-07 18:01:00,,18:01:00,NA,2,Wednesday,7,18,1,,18
4834,2216,Airport,NA,No Cars Available,2016-12-07 18:02:00,,18:02:00,NA,2,Wednesday,7,18,2,,18
4835,2217,City,NA,No Cars Available,2016-12-07 18:02:00,,18:02:00,NA,2,Wednesday,7,18,2,,18
4836,2210,Airport,NA,No Cars Available,2016-12-07 18:03:00,,18:03:00,NA,2,Wednesday,7,18,3,,18
4837,2218,Airport,NA,No Cars Available,2016-12-07 18:04:00,,18:04:00,NA,2,Wednesday,7,18,4,,18
4838,2228,Airport,NA,No Cars Available,2016-12-07 18:06:00,,18:06:00,NA,2,Wednesday,7,18,6,,18
4839,2229,Airport,NA,No Cars Available,2016-12-07 18:08:00,,18:08:00,NA,2,Wednesday,7,18,8,,18
4840,2226,Airport,NA,No Cars Available,2016-12-07 18:08:00,,18:08:00,NA,2,Wednesday,7,18,8,,18
4841,2224,Airport,NA,No Cars Available,2016-12-07 18:08:00,,18:08:00,NA,2,Wednesday,7,18,8,,18
4842,2221,Airport,NA,No Cars Available,2016-12-07 18:09:00,,18:09:00,NA,2,Wednesday,7,18,9,,18
4843,2230,Airport,NA,No Cars Available,2016-12-07 18:10:00,,18:10:00,NA,2,Wednesday,7,18,10,,18
4844,2225,Airport,NA,No Cars Available,2016-12-07 18:11:00,,18:11:00,NA,2,Wednesday,7,18,11,,18
4845,2231,Airport,NA,No Cars Available,2016-12-07 18:11:00,,18:11:00,NA,2,Wednesday,7,18,11,,18
4846,2220,Airport,NA,No Cars Available,2016-12-07 18:12:00,,18:12:00,NA,2,Wednesday,7,18,12,,18
4847,2232,Airport,NA,No Cars Available,2016-12-07 18:13:00,,18:13:00,NA,2,Wednesday,7,18,13,,18
4848,2239,Airport,NA,No Cars Available,2016-12-07 18:14:00,,18:14:00,NA,2,Wednesday,7,18,14,,18
4849,2233,Airport,NA,No Cars Available,2016-12-07 18:16:00,,18:16:00,NA,2,Wednesday,7,18,16,,18
4850,2243,Airport,NA,No Cars Available,2016-12-07 18:16:00,,18:16:00,NA,2,Wednesday,7,18,16,,18
4851,2241,Airport,NA,No Cars Available,2016-12-07 18:17:00,,18:17:00,NA,2,Wednesday,7,18,17,,18
4852,2238,Airport,NA,No Cars Available,2016-12-07 18:20:00,,18:20:00,NA,2,Wednesday,7,18,20,,18
4853,2242,Airport,NA,No Cars Available,2016-12-07 18:20:00,,18:20:00,NA,2,Wednesday,7,18,20,,18
4854,2255,Airport,NA,No Cars Available,2016-12-07 18:21:00,,18:21:00,NA,2,Wednesday,7,18,21,,18
4855,2244,Airport,NA,No Cars Available,2016-12-07 18:22:00,,18:22:00,NA,2,Wednesday,7,18,22,,18
4856,2247,Airport,NA,No Cars Available,2016-12-07 18:24:00,,18:24:00,NA,2,Wednesday,7,18,24,,18
4857,2245,Airport,NA,No Cars Available,2016-12-07 18:24:00,,18:24:00,NA,2,Wednesday,7,18,24,,18
4858,2258,Airport,NA,No Cars Available,2016-12-07 18:25:00,,18:25:00,NA,2,Wednesday,7,18,25,,18
4859,2260,Airport,NA,No Cars Available,2016-12-07 18:25:00,,18:25:00,NA,2,Wednesday,7,18,25,,18
4860,2254,Airport,NA,No Cars Available,2016-12-07 18:25:00,,18:25:00,NA,2,Wednesday,7,18,25,,18
4861,2250,Airport,NA,No Cars Available,2016-12-07 18:26:00,,18:26:00,NA,2,Wednesday,7,18,26,,18
4862,2263,Airport,NA,No Cars Available,2016-12-07 18:27:00,,18:27:00,NA,2,Wednesday,7,18,27,,18
4863,2261,Airport,NA,No Cars Available,2016-12-07 18:28:00,,18:28:00,NA,2,Wednesday,7,18,28,,18
4864,2246,Airport,NA,No Cars Available,2016-12-07 18:30:00,,18:30:00,NA,2,Wednesday,7,18,30,,18
4865,2257,Airport,NA,No Cars Available,2016-12-07 18:30:00,,18:30:00,NA,2,Wednesday,7,18,30,,18
4866,2271,City,NA,No Cars Available,2016-12-07 18:32:00,,18:32:00,NA,2,Wednesday,7,18,32,,18
4867,2265,Airport,NA,No Cars Available,2016-12-07 18:32:00,,18:32:00,NA,2,Wednesday,7,18,32,,18
4868,2264,Airport,NA,No Cars Available,2016-12-07 18:32:00,,18:32:00,NA,2,Wednesday,7,18,32,,18
4869,2251,Airport,NA,No Cars Available,2016-12-07 18:32:00,,18:32:00,NA,2,Wednesday,7,18,32,,18
4870,2269,Airport,NA,No Cars Available,2016-12-07 18:33:00,,18:33:00,NA,2,Wednesday,7,18,33,,18
4871,2278,Airport,NA,No Cars Available,2016-12-07 18:36:00,,18:36:00,NA,2,Wednesday,7,18,36,,18
4872,2273,Airport,NA,No Cars Available,2016-12-07 18:36:00,,18:36:00,NA,2,Wednesday,7,18,36,,18
4873,2281,Airport,NA,No Cars Available,2016-12-07 18:36:00,,18:36:00,NA,2,Wednesday,7,18,36,,18
4874,2272,Airport,NA,No Cars Available,2016-12-07 18:39:00,,18:39:00,NA,2,Wednesday,7,18,39,,18
4875,2280,Airport,NA,No Cars Available,2016-12-07 18:40:00,,18:40:00,NA,2,Wednesday,7,18,40,,18
4876,2287,Airport,NA,No Cars Available,2016-12-07 18:40:00,,18:40:00,NA,2,Wednesday,7,18,40,,18
4877,2284,Airport,NA,No Cars Available,2016-12-07 18:41:00,,18:41:00,NA,2,Wednesday,7,18,41,,18
4878,2286,Airport,NA,No Cars Available,2016-12-07 18:41:00,,18:41:00,NA,2,Wednesday,7,18,41,,18
4879,2283,Airport,NA,No Cars Available,2016-12-07 18:41:00,,18:41:00,NA,2,Wednesday,7,18,41,,18
4880,2289,Airport,NA,No Cars Available,2016-12-07 18:41:00,,18:41:00,NA,2,Wednesday,7,18,41,,18
4881,2288,Airport,NA,No Cars Available,2016-12-07 18:42:00,,18:42:00,NA,2,Wednesday,7,18,42,,18
4882,2291,Airport,NA,No Cars Available,2016-12-07 18:46:00,,18:46:00,NA,2,Wednesday,7,18,46,,18
4883,2302,Airport,NA,No Cars Available,2016-12-07 18:47:00,,18:47:00,NA,2,Wednesday,7,18,47,,18
4884,2290,Airport,NA,No Cars Available,2016-12-07 18:48:00,,18:48:00,NA,2,Wednesday,7,18,48,,18
4885,2296,Airport,NA,No Cars Available,2016-12-07 18:48:00,,18:48:00,NA,2,Wednesday,7,18,48,,18
4886,2299,Airport,NA,No Cars Available,2016-12-07 18:49:00,,18:49:00,NA,2,Wednesday,7,18,49,,18
4887,2301,Airport,NA,No Cars Available,2016-12-07 18:50:00,,18:50:00,NA,2,Wednesday,7,18,50,,18
4888,2293,Airport,NA,No Cars Available,2016-12-07 18:50:00,,18:50:00,NA,2,Wednesday,7,18,50,,18
4889,2298,Airport,NA,No Cars Available,2016-12-07 18:53:00,,18:53:00,NA,2,Wednesday,7,18,53,,18
4890,2303,Airport,NA,No Cars Available,2016-12-07 18:53:00,,18:53:00,NA,2,Wednesday,7,18,53,,18
4891,2300,Airport,NA,No Cars Available,2016-12-07 18:53:00,,18:53:00,NA,2,Wednesday,7,18,53,,18
4892,2297,Airport,NA,No Cars Available,2016-12-07 18:54:00,,18:54:00,NA,2,Wednesday,7,18,54,,18
4893,2315,Airport,NA,No Cars Available,2016-12-07 18:58:00,,18:58:00,NA,2,Wednesday,7,18,58,,18
4894,2312,Airport,NA,No Cars Available,2016-12-07 18:58:00,,18:58:00,NA,2,Wednesday,7,18,58,,18
4895,2309,Airport,NA,No Cars Available,2016-12-07 18:59:00,,18:59:00,NA,2,Wednesday,7,18,59,,18
4896,2304,Airport,NA,No Cars Available,2016-12-07 18:59:00,,18:59:00,NA,2,Wednesday,7,18,59,,18
4897,2314,Airport,NA,No Cars Available,2016-12-07 18:59:00,,18:59:00,NA,2,Wednesday,7,18,59,,18
4898,2308,Airport,NA,No Cars Available,2016-12-07 19:02:00,,19:02:00,NA,2,Wednesday,7,19,2,,19
4899,2317,Airport,NA,No Cars Available,2016-12-07 19:02:00,,19:02:00,NA,2,Wednesday,7,19,2,,19
4900,2313,Airport,NA,No Cars Available,2016-12-07 19:03:00,,19:03:00,NA,2,Wednesday,7,19,3,,19
4901,2306,City,NA,No Cars Available,2016-12-07 19:03:00,,19:03:00,NA,2,Wednesday,7,19,3,,19
4902,2316,Airport,NA,No Cars Available,2016-12-07 19:04:00,,19:04:00,NA,2,Wednesday,7,19,4,,19
4903,2321,Airport,NA,No Cars Available,2016-12-07 19:04:00,,19:04:00,NA,2,Wednesday,7,19,4,,19
4904,2318,Airport,NA,No Cars Available,2016-12-07 19:04:00,,19:04:00,NA,2,Wednesday,7,19,4,,19
4905,2319,Airport,NA,No Cars Available,2016-12-07 19:07:00,,19:07:00,NA,2,Wednesday,7,19,7,,19
4906,2320,Airport,NA,No Cars Available,2016-12-07 19:07:00,,19:07:00,NA,2,Wednesday,7,19,7,,19
4907,2324,Airport,NA,No Cars Available,2016-12-07 19:08:00,,19:08:00,NA,2,Wednesday,7,19,8,,19
4908,2322,Airport,NA,No Cars Available,2016-12-07 19:09:00,,19:09:00,NA,2,Wednesday,7,19,9,,19
4909,2329,Airport,NA,No Cars Available,2016-12-07 19:10:00,,19:10:00,NA,2,Wednesday,7,19,10,,19
4910,2325,Airport,NA,No Cars Available,2016-12-07 19:10:00,,19:10:00,NA,2,Wednesday,7,19,10,,19
4911,2344,Airport,NA,No Cars Available,2016-12-07 19:13:00,,19:13:00,NA,2,Wednesday,7,19,13,,19
4912,2334,Airport,NA,No Cars Available,2016-12-07 19:14:00,,19:14:00,NA,2,Wednesday,7,19,14,,19
4913,2330,Airport,NA,No Cars Available,2016-12-07 19:15:00,,19:15:00,NA,2,Wednesday,7,19,15,,19
4914,2337,Airport,NA,No Cars Available,2016-12-07 19:15:00,,19:15:00,NA,2,Wednesday,7,19,15,,19
4915,2326,Airport,NA,No Cars Available,2016-12-07 19:16:00,,19:16:00,NA,2,Wednesday,7,19,16,,19
4916,2341,Airport,NA,No Cars Available,2016-12-07 19:17:00,,19:17:00,NA,2,Wednesday,7,19,17,,19
4917,2332,City,NA,No Cars Available,2016-12-07 19:17:00,,19:17:00,NA,2,Wednesday,7,19,17,,19
4918,2338,Airport,NA,No Cars Available,2016-12-07 19:17:00,,19:17:00,NA,2,Wednesday,7,19,17,,19
4919,2333,Airport,NA,No Cars Available,2016-12-07 19:17:00,,19:17:00,NA,2,Wednesday,7,19,17,,19
4920,2336,Airport,NA,No Cars Available,2016-12-07 19:18:00,,19:18:00,NA,2,Wednesday,7,19,18,,19
4921,2342,Airport,NA,No Cars Available,2016-12-07 19:18:00,,19:18:00,NA,2,Wednesday,7,19,18,,19
4922,2343,Airport,NA,No Cars Available,2016-12-07 19:19:00,,19:19:00,NA,2,Wednesday,7,19,19,,19
4923,2351,City,NA,No Cars Available,2016-12-07 19:20:00,,19:20:00,NA,2,Wednesday,7,19,20,,19
